Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-NACA4412-10000-n5
Airfoil,NACA4412
Reynolds number,10000
Ncrit,5
Mach,0.0
Max Cl/Cd,5.9065
Max Cl/Cd alpha,7.9
Clmax,1.0059
Clmax alpha,18.7
Stall alpha,18.7


Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-7.250,-0.3758,0.10915,0.09355,-0.0272,1.0000,0.2812
-7.000,-0.3797,0.10628,0.09080,-0.0271,1.0000,0.2813
-6.750,-0.3832,0.10338,0.08801,-0.0269,1.0000,0.2819
-6.250,-0.3899,0.09751,0.08231,-0.0266,1.0000,0.2839
-6.000,-0.3928,0.09450,0.07935,-0.0267,1.0000,0.2852
-5.750,-0.3953,0.09145,0.07632,-0.0270,1.0000,0.2871
-5.500,-0.3973,0.08829,0.07313,-0.0278,1.0000,0.2893
-5.250,-0.3926,0.08529,0.07015,-0.0272,1.0000,0.2938
-5.000,-0.3891,0.08215,0.06693,-0.0278,1.0000,0.2981
-4.750,-0.3838,0.07895,0.06362,-0.0288,1.0000,0.3034
-4.500,-0.3750,0.07595,0.06049,-0.0291,1.0000,0.3103
-4.250,-0.3642,0.07293,0.05728,-0.0300,1.0000,0.3183
-4.000,-0.3509,0.06993,0.05404,-0.0313,1.0000,0.3282
-3.750,-0.3351,0.06711,0.05096,-0.0324,1.0000,0.3399
-3.500,-0.3180,0.06452,0.04816,-0.0330,1.0000,0.3539
-3.250,-0.2991,0.06207,0.04544,-0.0338,1.0000,0.3706
-3.000,-0.2788,0.05975,0.04287,-0.0347,1.0000,0.3901
-2.750,-0.2579,0.05765,0.04055,-0.0352,1.0000,0.4134
-2.500,-0.2375,0.05575,0.03851,-0.0351,1.0000,0.4406
-2.250,-0.2158,0.05397,0.03661,-0.0351,1.0000,0.4740
-2.000,-0.1961,0.05233,0.03501,-0.0342,1.0000,0.5135
-1.750,-0.1776,0.05075,0.03357,-0.0328,1.0000,0.5629
-1.500,-0.1617,0.04912,0.03226,-0.0304,1.0000,0.6271
-1.250,-0.1468,0.04724,0.03101,-0.0270,1.0000,0.7281
-1.000,-0.0986,0.04506,0.02854,-0.0351,1.0000,1.0000
-0.750,-0.0652,0.04541,0.02742,-0.0401,1.0000,1.0000
-0.500,-0.0411,0.04597,0.02701,-0.0417,1.0000,1.0000
-0.250,-0.0199,0.04661,0.02688,-0.0424,1.0000,1.0000
0.000,-0.0001,0.04732,0.02695,-0.0428,1.0000,1.0000
0.100,0.0076,0.04762,0.02702,-0.0429,1.0000,1.0000
0.200,0.0152,0.04793,0.02711,-0.0430,1.0000,1.0000
0.300,0.0227,0.04824,0.02721,-0.0431,1.0000,1.0000
0.400,0.0301,0.04857,0.02734,-0.0431,1.0000,1.0000
0.500,0.0374,0.04890,0.02748,-0.0432,1.0000,1.0000
0.600,0.0446,0.04925,0.02765,-0.0433,1.0000,1.0000
0.700,0.0518,0.04960,0.02783,-0.0433,1.0000,1.0000
0.800,0.0589,0.04996,0.02802,-0.0434,1.0000,1.0000
0.900,0.0660,0.05033,0.02824,-0.0434,1.0000,1.0000
1.000,0.0730,0.05071,0.02845,-0.0434,1.0000,1.0000
1.100,0.0800,0.05109,0.02869,-0.0435,1.0000,1.0000
1.200,0.0870,0.05149,0.02895,-0.0435,1.0000,1.0000
1.300,0.0938,0.05189,0.02922,-0.0436,1.0000,1.0000
1.400,0.1007,0.05230,0.02951,-0.0436,1.0000,1.0000
1.500,0.1075,0.05272,0.02980,-0.0437,1.0000,1.0000
1.600,0.1143,0.05315,0.03011,-0.0437,1.0000,1.0000
1.700,0.1210,0.05358,0.03043,-0.0437,1.0000,1.0000
1.800,0.1277,0.05403,0.03077,-0.0438,1.0000,1.0000
1.900,0.1344,0.05448,0.03111,-0.0438,1.0000,1.0000
2.000,0.1410,0.05494,0.03148,-0.0439,1.0000,1.0000
2.100,0.1476,0.05541,0.03185,-0.0440,1.0000,1.0000
2.200,0.1542,0.05589,0.03224,-0.0440,1.0000,1.0000
2.300,0.1607,0.05638,0.03263,-0.0441,1.0000,1.0000
2.400,0.1672,0.05687,0.03305,-0.0442,1.0000,1.0000
2.500,0.1736,0.05737,0.03346,-0.0442,1.0000,1.0000
2.600,0.1801,0.05789,0.03390,-0.0443,1.0000,1.0000
2.700,0.1865,0.05840,0.03434,-0.0444,1.0000,1.0000
2.800,0.1928,0.05893,0.03480,-0.0445,1.0000,1.0000
2.900,0.1991,0.05946,0.03527,-0.0445,1.0000,1.0000
3.000,0.2054,0.06001,0.03575,-0.0446,1.0000,1.0000
3.100,0.2117,0.06056,0.03624,-0.0447,1.0000,1.0000
3.200,0.2179,0.06112,0.03674,-0.0448,1.0000,1.0000
3.300,0.2241,0.06169,0.03726,-0.0449,1.0000,1.0000
3.400,0.2303,0.06226,0.03778,-0.0450,1.0000,1.0000
3.500,0.2364,0.06285,0.03832,-0.0451,1.0000,1.0000
3.600,0.2425,0.06344,0.03887,-0.0452,1.0000,1.0000
3.700,0.2486,0.06404,0.03943,-0.0453,1.0000,1.0000
3.800,0.2546,0.06465,0.04000,-0.0454,1.0000,1.0000
3.900,0.2606,0.06527,0.04058,-0.0455,1.0000,1.0000
4.000,0.2734,0.06625,0.04152,-0.0470,0.9955,1.0000
4.100,0.2867,0.06728,0.04251,-0.0485,0.9906,1.0000
4.200,0.2994,0.06828,0.04348,-0.0499,0.9857,1.0000
4.300,0.3109,0.06921,0.04439,-0.0511,0.9809,1.0000
4.400,0.3230,0.07020,0.04535,-0.0524,0.9759,1.0000
4.500,0.3350,0.07119,0.04632,-0.0536,0.9710,1.0000
4.600,0.3460,0.07213,0.04725,-0.0547,0.9662,1.0000
4.700,0.3561,0.07303,0.04815,-0.0556,0.9614,1.0000
4.800,0.3660,0.07393,0.04905,-0.0565,0.9565,1.0000
4.900,0.3767,0.07489,0.05000,-0.0575,0.9516,1.0000
5.000,0.3876,0.07588,0.05100,-0.0585,0.9468,1.0000
5.100,0.3959,0.07671,0.05184,-0.0591,0.9422,1.0000
5.200,0.4079,0.07780,0.05293,-0.0604,0.9373,1.0000
5.300,0.4150,0.07859,0.05373,-0.0608,0.9324,1.0000
5.400,0.4266,0.07968,0.05482,-0.0619,0.9277,1.0000
5.500,0.4333,0.08046,0.05563,-0.0622,0.9230,1.0000
5.600,0.4456,0.08161,0.05680,-0.0635,0.9181,1.0000
5.700,0.4511,0.08235,0.05758,-0.0636,0.9134,1.0000
5.800,0.4623,0.08346,0.05871,-0.0647,0.9086,1.0000
5.900,0.4686,0.08428,0.05955,-0.0650,0.9039,1.0000
6.000,0.4781,0.08529,0.06061,-0.0658,0.8990,1.0000
6.100,0.4862,0.08625,0.06159,-0.0663,0.8942,1.0000
6.200,0.4935,0.08717,0.06256,-0.0668,0.8895,1.0000
6.300,0.5042,0.08831,0.06373,-0.0677,0.8846,1.0000
6.400,0.5092,0.08910,0.06457,-0.0678,0.8798,1.0000
6.500,0.5203,0.09030,0.06581,-0.0689,0.8749,1.0000
6.600,0.5250,0.09111,0.06666,-0.0689,0.8703,1.0000
6.700,0.5335,0.09215,0.06776,-0.0695,0.8653,1.0000
6.800,0.5413,0.09318,0.06883,-0.0700,0.8604,1.0000
6.900,0.5472,0.09410,0.06982,-0.0703,0.8557,1.0000
7.000,0.5581,0.09535,0.07111,-0.0713,0.8507,1.0000
7.100,0.5615,0.09613,0.07195,-0.0711,0.8459,1.0000
7.200,0.5716,0.09735,0.07323,-0.0720,0.8407,1.0000
7.300,0.5761,0.09824,0.07417,-0.0721,0.8361,1.0000
7.400,0.5833,0.09930,0.07530,-0.0725,0.8311,1.0000
7.500,0.5910,0.10041,0.07647,-0.0730,0.8260,1.0000
7.600,0.5959,0.10136,0.07748,-0.0732,0.8211,1.0000
7.700,0.6063,0.10267,0.07887,-0.0741,0.8159,1.0000
7.800,0.6088,0.10349,0.07975,-0.0739,0.8110,1.0000
7.900,0.6190,0.10480,0.08115,-0.0747,0.8055,1.0000
8.000,0.6219,0.10568,0.08208,-0.0746,0.8009,1.0000
8.100,0.6293,0.10685,0.08333,-0.0751,0.7956,1.0000
8.200,0.6352,0.10794,0.08448,-0.0754,0.7904,1.0000
8.300,0.6406,0.10900,0.08562,-0.0756,0.7852,1.0000
8.400,0.6486,0.11026,0.08696,-0.0762,0.7799,1.0000
8.500,0.6519,0.11122,0.08800,-0.0761,0.7748,1.0000
8.600,0.6617,0.11260,0.08947,-0.0769,0.7690,1.0000
8.700,0.6634,0.11349,0.09043,-0.0767,0.7643,1.0000
8.800,0.6747,0.11500,0.09205,-0.0777,0.7582,1.0000
8.900,0.6749,0.11580,0.09290,-0.0772,0.7533,1.0000
9.000,0.6847,0.11724,0.09444,-0.0780,0.7472,1.0000
9.100,0.6861,0.11816,0.09542,-0.0778,0.7423,1.0000
9.200,0.6943,0.11952,0.09690,-0.0784,0.7363,1.0000
9.300,0.6971,0.12053,0.09798,-0.0783,0.7309,1.0000
9.400,0.7042,0.12186,0.09940,-0.0788,0.7250,1.0000
9.500,0.7077,0.12295,0.10056,-0.0788,0.7196,1.0000
9.600,0.7146,0.12427,0.10199,-0.0792,0.7134,1.0000
9.700,0.7179,0.12536,0.10315,-0.0792,0.7078,1.0000
9.800,0.7244,0.12670,0.10459,-0.0796,0.7018,1.0000
9.900,0.7277,0.12781,0.10577,-0.0796,0.6960,1.0000
10.000,0.7352,0.12922,0.10729,-0.0801,0.6895,1.0000
10.100,0.7371,0.13027,0.10841,-0.0800,0.6840,1.0000
10.200,0.7461,0.13181,0.11009,-0.0806,0.6770,1.0000
10.300,0.7463,0.13274,0.11108,-0.0803,0.6715,1.0000
10.400,0.7561,0.13439,0.11284,-0.0810,0.6644,1.0000
10.500,0.7552,0.13526,0.11377,-0.0807,0.6591,1.0000
10.600,0.7636,0.13680,0.11542,-0.0812,0.6518,1.0000
10.700,0.7643,0.13781,0.11650,-0.0810,0.6462,1.0000
10.800,0.7711,0.13927,0.11807,-0.0814,0.6393,1.0000
10.900,0.7740,0.14045,0.11933,-0.0814,0.6329,1.0000
11.000,0.7783,0.14173,0.12070,-0.0816,0.6262,1.0000
11.100,0.7852,0.14324,0.12232,-0.0820,0.6191,1.0000
11.200,0.7858,0.14427,0.12342,-0.0818,0.6131,1.0000
11.300,0.7941,0.14589,0.12515,-0.0822,0.6052,1.0000
11.400,0.7938,0.14687,0.12620,-0.0821,0.5996,1.0000
11.500,0.8000,0.14836,0.12779,-0.0824,0.5922,1.0000
11.600,0.8037,0.14964,0.12916,-0.0825,0.5852,1.0000
11.700,0.8062,0.15086,0.13045,-0.0825,0.5787,1.0000
11.800,0.8148,0.15256,0.13226,-0.0829,0.5706,1.0000
11.900,0.8133,0.15346,0.13321,-0.0827,0.5650,1.0000
12.000,0.8196,0.15500,0.13485,-0.0830,0.5573,1.0000
12.100,0.8219,0.15623,0.13616,-0.0831,0.5508,1.0000
12.200,0.8251,0.15752,0.13753,-0.0832,0.5438,1.0000
12.300,0.8332,0.15923,0.13935,-0.0835,0.5354,1.0000
12.400,0.8314,0.16014,0.14031,-0.0834,0.5302,1.0000
12.500,0.8376,0.16171,0.14197,-0.0836,0.5223,1.0000
12.600,0.8395,0.16293,0.14325,-0.0837,0.5158,1.0000
12.700,0.8426,0.16426,0.14465,-0.0838,0.5090,1.0000
12.800,0.8508,0.16604,0.14653,-0.0841,0.5006,1.0000
12.900,0.8484,0.16688,0.14741,-0.0841,0.4957,1.0000
13.000,0.8550,0.16856,0.14917,-0.0843,0.4878,1.0000
13.100,0.8548,0.16962,0.15029,-0.0844,0.4825,1.0000
13.200,0.8599,0.17116,0.15189,-0.0846,0.4752,1.0000
13.300,0.8621,0.17244,0.15326,-0.0848,0.4690,1.0000
13.400,0.8651,0.17381,0.15469,-0.0850,0.4627,1.0000
13.500,0.8700,0.17537,0.15633,-0.0852,0.4558,1.0000
13.600,0.8705,0.17651,0.15750,-0.0854,0.4504,1.0000
13.700,0.8786,0.17838,0.15946,-0.0856,0.4425,1.0000
13.800,0.8761,0.17925,0.16035,-0.0859,0.4386,1.0000
13.900,0.8841,0.18116,0.16234,-0.0861,0.4309,1.0000
14.000,0.8817,0.18199,0.16319,-0.0864,0.4270,1.0000
14.100,0.8898,0.18394,0.16523,-0.0866,0.4194,1.0000
14.200,0.8875,0.18482,0.16612,-0.0869,0.4160,1.0000
14.300,0.8913,0.18634,0.16771,-0.0872,0.4104,1.0000
14.400,0.8935,0.18767,0.16908,-0.0875,0.4052,1.0000
14.500,0.8954,0.18898,0.17043,-0.0879,0.4004,1.0000
14.600,0.9001,0.19063,0.17215,-0.0882,0.3949,1.0000
14.700,0.9001,0.19175,0.17330,-0.0887,0.3913,1.0000
14.800,0.9074,0.19372,0.17533,-0.0889,0.3849,1.0000
14.900,0.9060,0.19462,0.17625,-0.0894,0.3817,1.0000
15.000,0.9090,0.19609,0.17777,-0.0898,0.3772,1.0000
15.100,0.9132,0.19776,0.17947,-0.0902,0.3726,1.0000
15.200,0.9132,0.19886,0.18060,-0.0908,0.3695,1.0000
15.300,0.9180,0.20056,0.18237,-0.0911,0.3647,1.0000
15.400,0.9202,0.20192,0.18374,-0.0916,0.3608,1.0000
15.500,0.9209,0.20310,0.18494,-0.0922,0.3579,1.0000
15.600,0.9253,0.20483,0.18674,-0.0926,0.3538,1.0000
15.700,0.9285,0.20638,0.18831,-0.0931,0.3503,1.0000
15.800,0.9288,0.20748,0.18942,-0.0938,0.3478,1.0000
15.900,0.9315,0.20895,0.19093,-0.0943,0.3444,1.0000
16.000,0.9374,0.21093,0.19297,-0.0946,0.3400,1.0000
16.100,0.9375,0.21199,0.19405,-0.0954,0.3381,1.0000
16.200,0.9387,0.21324,0.19532,-0.0961,0.3361,1.0000
16.300,0.9415,0.21477,0.19689,-0.0967,0.3334,1.0000
16.400,0.9480,0.21689,0.19905,-0.0970,0.3292,1.0000
16.500,0.9480,0.21789,0.20006,-0.0978,0.3274,1.0000
16.600,0.9492,0.21912,0.20131,-0.0986,0.3257,1.0000
16.700,0.9514,0.22053,0.20275,-0.0993,0.3238,1.0000
16.800,0.9545,0.22215,0.20440,-0.0999,0.3220,1.0000
16.900,0.9611,0.22440,0.20670,-0.1003,0.3184,1.0000
17.000,0.9616,0.22547,0.20778,-0.1011,0.3172,1.0000
17.100,0.9629,0.22668,0.20900,-0.1020,0.3159,1.0000
17.200,0.9647,0.22800,0.21035,-0.1028,0.3148,1.0000
17.300,0.9669,0.22943,0.21181,-0.1036,0.3138,1.0000
17.400,0.9693,0.23091,0.21332,-0.1044,0.3130,1.0000
17.500,0.9721,0.23244,0.21488,-0.1051,0.3118,1.0000
17.600,0.9754,0.23410,0.21657,-0.1059,0.3104,1.0000
17.700,0.9797,0.23599,0.21851,-0.1065,0.3088,1.0000
17.800,0.9838,0.23791,0.22044,-0.1071,0.3072,1.0000
17.900,0.9862,0.23946,0.22201,-0.1080,0.3072,1.0000
18.000,0.9889,0.24108,0.22366,-0.1089,0.3073,1.0000
18.400,0.9950,0.24621,0.22887,-0.1130,0.3118,1.0000
18.500,0.9973,0.24777,0.23045,-0.1140,0.3134,1.0000
18.600,1.0006,0.24970,0.23241,-0.1150,0.3157,1.0000
18.700,1.0059,0.25252,0.23527,-0.1159,0.3184,1.0000
18.800,1.0048,0.25339,0.23615,-0.1177,0.3270,1.0000
19.000,0.6722,0.22614,0.21081,-0.0778,0.4759,1.0000
19.100,0.6721,0.22663,0.21133,-0.0780,0.4736,1.0000
19.200,0.6736,0.22772,0.21246,-0.0783,0.4704,1.0000
19.300,0.6778,0.22998,0.21478,-0.0788,0.4668,1.0000
19.400,0.6789,0.23108,0.21589,-0.0791,0.4649,1.0000
19.500,0.6785,0.23143,0.21627,-0.0793,0.4628,1.0000
19.600,0.6794,0.23228,0.21716,-0.0795,0.4596,1.0000
19.700,0.6827,0.23420,0.21912,-0.0799,0.4560,1.0000
19.800,0.6857,0.23611,0.22106,-0.0803,0.4539,1.0000
19.900,0.6851,0.23642,0.22140,-0.0806,0.4523,1.0000
20.000,0.6852,0.23700,0.22201,-0.0808,0.4497,1.0000
20.100,0.6871,0.23827,0.22332,-0.0811,0.4464,1.0000
20.200,0.6915,0.24074,0.22586,-0.0816,0.4431,1.0000
20.300,0.6917,0.24147,0.22659,-0.0819,0.4415,1.0000
20.400,0.6915,0.24187,0.22703,-0.0821,0.4393,1.0000
20.500,0.6924,0.24279,0.22798,-0.0824,0.4365,1.0000
20.600,0.6952,0.24453,0.22977,-0.0828,0.4333,1.0000
20.700,0.6989,0.24681,0.23207,-0.0832,0.4308,1.0000
20.800,0.6983,0.24710,0.23239,-0.0834,0.4294,1.0000
20.900,0.6982,0.24761,0.23293,-0.0837,0.4270,1.0000
21.000,0.6997,0.24878,0.23413,-0.0840,0.4238,1.0000
21.100,0.7033,0.25093,0.23634,-0.0844,0.4206,1.0000
21.200,0.7051,0.25237,0.23779,-0.0848,0.4188,1.0000
21.300,0.7046,0.25272,0.23817,-0.0851,0.4171,1.0000
21.400,0.7050,0.25344,0.23892,-0.0854,0.4146,1.0000
21.500,0.7069,0.25480,0.24033,-0.0857,0.4117,1.0000
21.600,0.7107,0.25714,0.24271,-0.0861,0.4087,1.0000
21.700,0.7116,0.25819,0.24378,-0.0865,0.4071,1.0000
21.800,0.7112,0.25857,0.24419,-0.0867,0.4052,1.0000
21.900,0.7119,0.25939,0.24504,-0.0870,0.4025,1.0000
22.000,0.7141,0.26095,0.24664,-0.0874,0.3995,1.0000
22.100,0.7183,0.26355,0.24929,-0.0878,0.3968,1.0000
22.200,0.7179,0.26398,0.24973,-0.0881,0.3954,1.0000
22.300,0.7177,0.26447,0.25024,-0.0884,0.3935,1.0000
22.400,0.7185,0.26539,0.25120,-0.0888,0.3909,1.0000
22.500,0.7208,0.26699,0.25285,-0.0891,0.3880,1.0000
22.600,0.7249,0.26964,0.25554,-0.0896,0.3854,1.0000
22.700,0.7243,0.26997,0.25587,-0.0899,0.3841,1.0000
22.800,0.7241,0.27045,0.25638,-0.0902,0.3820,1.0000
22.900,0.7251,0.27145,0.25743,-0.0905,0.3793,1.0000
23.000,0.7275,0.27316,0.25918,-0.0909,0.3764,1.0000
23.100,0.7313,0.27573,0.26177,-0.0913,0.3741,1.0000
23.200,0.7307,0.27604,0.26211,-0.0916,0.3728,1.0000
23.300,0.7305,0.27656,0.26266,-0.0920,0.3709,1.0000
23.400,0.7313,0.27751,0.26365,-0.0923,0.3684,1.0000
23.500,0.7335,0.27912,0.26530,-0.0927,0.3656,1.0000
23.600,0.7372,0.28166,0.26789,-0.0931,0.3631,1.0000
23.700,0.7370,0.28222,0.26844,-0.0934,0.3618,1.0000
23.800,0.7368,0.28270,0.26895,-0.0938,0.3599,1.0000
23.900,0.7375,0.28363,0.26992,-0.0941,0.3574,1.0000
24.000,0.7394,0.28519,0.27152,-0.0945,0.3547,1.0000
24.100,0.7428,0.28755,0.27392,-0.0949,0.3523,1.0000
24.200,0.7433,0.28854,0.27492,-0.0953,0.3510,1.0000
24.300,0.7430,0.28900,0.27542,-0.0956,0.3493,1.0000
24.400,0.7434,0.28983,0.27628,-0.0960,0.3471,1.0000
24.500,0.7449,0.29119,0.27768,-0.0964,0.3444,1.0000
24.600,0.7477,0.29324,0.27978,-0.0967,0.3419,1.0000
24.700,0.7496,0.29497,0.28152,-0.0971,0.3402,1.0000
24.800,0.7491,0.29538,0.28195,-0.0975,0.3387,1.0000
24.900,0.7493,0.29609,0.28269,-0.0979,0.3367,1.0000
25.000,0.7504,0.29728,0.28392,-0.0982,0.3342,1.0000
25.100,0.7526,0.29907,0.28575,-0.0986,0.3316,1.0000
25.200,0.7559,0.30157,0.28827,-0.0990,0.3295,1.0000
25.300,0.7553,0.30196,0.28869,-0.0994,0.3284,1.0000
25.400,0.7552,0.30253,0.28929,-0.0998,0.3267,1.0000
25.500,0.7557,0.30347,0.29027,-0.1002,0.3245,1.0000
25.600,0.7572,0.30490,0.29174,-0.1005,0.3220,1.0000
25.700,0.7599,0.30702,0.29390,-0.1009,0.3196,1.0000
25.800,0.7616,0.30867,0.29557,-0.1013,0.3181,1.0000
25.900,0.7611,0.30913,0.29606,-0.1017,0.3167,1.0000
26.000,0.7612,0.30986,0.29681,-0.1021,0.3148,1.0000
26.100,0.7621,0.31099,0.29798,-0.1025,0.3125,1.0000
26.200,0.7639,0.31263,0.29966,-0.1029,0.3101,1.0000
26.300,0.7668,0.31498,0.30205,-0.1032,0.3079,1.0000
26.400,0.7672,0.31599,0.30306,-0.1037,0.3068,1.0000
26.500,0.7669,0.31655,0.30365,-0.1041,0.3054,1.0000
26.600,0.7671,0.31736,0.30450,-0.1045,0.3034,1.0000
26.700,0.7681,0.31858,0.30575,-0.1049,0.3011,1.0000
26.800,0.7700,0.32031,0.30754,-0.1052,0.2988,1.0000
26.900,0.7728,0.32270,0.30997,-0.1056,0.2967,1.0000
27.000,0.7727,0.32346,0.31073,-0.1060,0.2956,1.0000
27.100,0.7725,0.32405,0.31135,-0.1065,0.2941,1.0000
27.200,0.7728,0.32495,0.31228,-0.1069,0.2922,1.0000
27.300,0.7738,0.32619,0.31356,-0.1073,0.2900,1.0000
27.400,0.7755,0.32790,0.31531,-0.1076,0.2878,1.0000
27.500,0.7782,0.33024,0.31769,-0.1080,0.2858,1.0000
27.600,0.7783,0.33115,0.31861,-0.1085,0.2848,1.0000
27.700,0.7780,0.33177,0.31926,-0.1089,0.2835,1.0000
27.800,0.7782,0.33262,0.32013,-0.1093,0.2817,1.0000
27.900,0.7790,0.33379,0.32134,-0.1097,0.2796,1.0000
28.000,0.7805,0.33539,0.32300,-0.1101,0.2773,1.0000
28.100,0.7828,0.33753,0.32518,-0.1105,0.2754,1.0000
28.200,0.7838,0.33897,0.32663,-0.1109,0.2741,1.0000
28.300,0.7834,0.33956,0.32724,-0.1113,0.2730,1.0000
28.400,0.7833,0.34034,0.32806,-0.1118,0.2713,1.0000
28.500,0.7839,0.34144,0.32919,-0.1122,0.2693,1.0000
28.600,0.7850,0.34289,0.33068,-0.1126,0.2672,1.0000
28.700,0.7868,0.34472,0.33255,-0.1130,0.2653,1.0000
28.800,0.7891,0.34700,0.33484,-0.1133,0.2637,1.0000
28.900,0.7886,0.34756,0.33543,-0.1138,0.2628,1.0000
29.000,0.7884,0.34828,0.33618,-0.1143,0.2614,1.0000
29.100,0.7886,0.34920,0.33714,-0.1147,0.2598,1.0000
29.200,0.7893,0.35042,0.33839,-0.1151,0.2578,1.0000
29.300,0.7906,0.35198,0.33999,-0.1155,0.2557,1.0000
29.400,0.7925,0.35400,0.34206,-0.1159,0.2538,1.0000
29.500,0.7937,0.35571,0.34378,-0.1163,0.2526,1.0000
29.600,0.7933,0.35634,0.34445,-0.1168,0.2516,1.0000
29.700,0.7932,0.35714,0.34527,-0.1172,0.2502,1.0000
29.800,0.7935,0.35815,0.34632,-0.1177,0.2485,1.0000
29.900,0.7942,0.35943,0.34763,-0.1181,0.2466,1.0000
30.000,0.7955,0.36101,0.34925,-0.1185,0.2446,1.0000
