angle_deg,cp_min,abs_cp_min,n_points
-1.0,-1.20575,1.20575,200
-0.75,-1.14017,1.14017,200
-0.5,-1.075,1.075,200
-0.25,-1.00996,1.00996,200
0.0,-0.94398,0.94398,200
0.25,-0.88285,0.88285,200
0.5,-0.82167,0.82167,200
0.75,-0.76388,0.76388,200
1.0,-0.70795,0.70795,200
1.25,-0.65404,0.65404,200
1.5,-0.6034,0.6034,200
1.75,-0.55427,0.55427,200
2.0,-0.51473,0.51473,200
2.25,-0.52338,0.52338,200
2.5,-0.53246,0.53246,200
2.75,-0.54109,0.54109,200
3.0,-0.55041,0.55041,200
3.25,-0.5595,0.5595,200
3.5,-0.56894,0.56894,200
3.75,-0.57818,0.57818,200
4.0,-0.59278,0.59278,200
4.25,-0.61434,0.61434,200
4.5,-0.63449,0.63449,200
4.75,-0.65508,0.65508,200
5.0,-0.6734,0.6734,200
5.25,-0.69305,0.69305,200
5.5,-0.71315,0.71315,200
5.75,-0.73321,0.73321,200
6.0,-0.75396,0.75396,200
6.25,-0.77537,0.77537,200
6.5,-0.7985,0.7985,200
6.75,-0.82328,0.82328,200
7.0,-0.85055,0.85055,200
7.25,-0.88022,0.88022,200
7.5,-0.90615,0.90615,200
7.75,-0.93542,0.93542,200
8.0,-0.96668,0.96668,200
8.25,-1.00014,1.00014,200
8.5,-1.03586,1.03586,200
8.75,-1.07312,1.07312,200
9.0,-1.11197,1.11197,200
9.25,-1.15101,1.15101,200
9.5,-1.19084,1.19084,200
9.75,-1.23253,1.23253,200
10.0,-1.27282,1.27282,200
10.25,-1.31413,1.31413,200
10.5,-1.35818,1.35818,200
10.75,-1.40999,1.40999,200
11.0,-1.442,1.442,200
11.25,-1.47531,1.47531,200
11.5,-1.51116,1.51116,200
11.75,-1.55193,1.55193,200
12.0,-1.59833,1.59833,200
12.25,-1.62312,1.62312,200
12.5,-1.64995,1.64995,200
12.75,-1.67835,1.67835,200
13.0,-1.727,1.727,200
13.25,-1.74763,1.74763,200
13.5,-1.76504,1.76504,200
13.75,-1.78452,1.78452,200
14.0,-1.80184,1.80184,200
14.25,-1.82287,1.82287,200
14.5,-1.83989,1.83989,200
14.75,-1.86038,1.86038,200
15.0,-1.88015,1.88015,200
15.25,-1.866,1.866,200
15.5,-1.88263,1.88263,200
15.75,-1.90418,1.90418,200
16.0,-1.89471,1.89471,200
16.25,-1.91129,1.91129,200
16.5,-1.90225,1.90225,200
16.75,-1.92325,1.92325,200
17.0,-1.91105,1.91105,200
17.25,-1.90875,1.90875,200
17.5,-1.90987,1.90987,200
17.75,-1.92548,1.92548,200
18.0,-1.92015,1.92015,200
18.5,-1.88687,1.88687,200
19.0,-1.77707,1.77707,200
19.25,-1.77987,1.77987,200
19.5,-1.78089,1.78089,200
19.75,-1.7787,1.7787,200
20.0,-1.77861,1.77861,200
20.25,-1.779,1.779,200
20.5,-1.79744,1.79744,200
20.75,-1.79852,1.79852,200
21.0,-1.80092,1.80092,200
21.25,-1.81255,1.81255,200
21.5,-1.81819,1.81819,200
21.75,-1.81668,1.81668,200
22.0,-1.83055,1.83055,200
22.25,-1.83629,1.83629,200
22.5,-1.84066,1.84066,200
22.75,-1.86051,1.86051,200
23.0,-1.85592,1.85592,200
23.25,-1.86549,1.86549,200
23.5,-1.87876,1.87876,200
23.75,-1.87729,1.87729,200
24.0,-1.89131,1.89131,200
24.25,-1.89104,1.89104,200
24.5,-1.90066,1.90066,200
24.75,-1.92078,1.92078,200
25.0,-1.91777,1.91777,200
25.25,-1.92839,1.92839,200
25.5,-1.94042,1.94042,200
25.75,-1.93871,1.93871,200
26.0,-1.95117,1.95117,200
26.25,-1.96119,1.96119,200
26.5,-1.96694,1.96694,200
26.75,-1.9883,1.9883,200
27.0,-1.99092,1.99092,200
27.25,-1.99442,1.99442,200
27.5,-2.01633,2.01633,200
27.75,-2.01361,2.01361,200
28.0,-2.02036,2.02036,200
28.25,-2.03985,2.03985,200
28.5,-2.03169,2.03169,200
28.75,-2.04109,2.04109,200
29.0,-2.06376,2.06376,200
29.25,-2.06671,2.06671,200
29.5,-2.06798,2.06798,200
29.75,-2.09102,2.09102,200
30.0,-2.09759,2.09759,200
